timestamp,airTemperature_fmi,windSpeed,gustSpeed,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,snowDiff,snow_class
2/18/2017 14:00,5.5,7.2,10.5,59,-1.9,0,0,5,1007.4,50000,0,0,0
2/18/2017 16:00,2.6,5.1,7.5,72,-1.9,0,0,5,1007.2,50000,3,0,0
2/18/2017 18:00,2.4,5.9,8.3,73,-2,0,0,5,1007.5,50000,8,0,0
2/18/2017 20:00,1.8,4.7,7,75,-2.1,0,0,5,1006.9,50000,8,0,0
2/18/2017 22:00,1.4,6.6,9.2,87,-0.4,0,0,5,1005.4,49260,7,0,0
2/19/2017 0:00,1,6.7,10.6,96,0.4,0.2,0.2,6,1004,8860,8,1,1
2/19/2017 2:00,1,7.7,11.9,98,0.7,0,0,5,1001.4,9250,7,-1,0
2/19/2017 4:00,1.5,8.3,12.6,95,0.7,0,0,5,999.3,24410,7,0,0
2/19/2017 6:00,1.1,8.3,11.5,98,0.8,0.7,0.8,5,997.4,6790,7,0,0
2/19/2017 8:00,1.9,6.8,9.8,98,1.6,0.2,0,5,995.8,8240,7,0,0
2/19/2017 10:00,3,6.1,9.7,98,2.7,0.1,0,5,994.9,7340,7,0,0
2/19/2017 12:00,3.6,6.7,9.6,94,2.7,0,0,4,994.7,34130,7,-1,0
2/19/2017 14:00,3.6,6.8,10.2,90,2.2,0,0,4,994,50000,7,0,0
2/19/2017 16:00,2.2,5.8,8.2,95,1.5,0,0,4,993.8,38840,1,0,0
2/19/2017 18:00,2.1,6.5,9.3,94,1.2,0,0,4,993.7,43700,7,0,0
2/19/2017 20:00,2.1,6.7,9.4,95,1.4,0,0,4,992.2,31150,7,0,0
2/19/2017 22:00,2.4,7.5,11,94,1.6,0,0,3,990.9,41450,7,-1,0
2/20/2017 0:00,3.5,6.7,9.4,85,1.2,0,0,3,991.1,50000,3,0,0
2/20/2017 2:00,2.4,4.3,6.5,87,0.5,0,0,3,992.2,50000,7,0,0
2/20/2017 4:00,1.7,4.7,7.1,76,-2.1,0,0,3,992.7,50000,7,0,0
2/20/2017 6:00,1.3,3.6,5,76,-2.5,0,0,3,992.2,50000,7,0,0
2/20/2017 8:00,-0.4,2.3,3.1,96,-1,1,0.6,4,991.7,1860,9,1,1
2/20/2017 10:00,0,1.9,3,90,-1.4,0,0,5,990.7,34020,8,1,1
2/20/2017 12:00,-0.4,2.3,3.5,92,-1.5,0.2,0,5,989.3,3980,8,0,0
2/20/2017 14:00,-0.5,3,4.6,91,-1.8,0,0,5,988.3,12250,8,0,0
2/20/2017 16:00,-1.1,3.4,5.1,95,-1.7,0.2,0.2,4,987.4,1460,8,-1,0
2/20/2017 18:00,-1.2,2.5,4.1,97,-1.6,0.5,0.2,7,986.5,2490,8,3,2
2/20/2017 20:00,-1.3,3.5,5.5,97,-1.7,0,0,7,985.3,10890,8,0,0
2/20/2017 22:00,-1.4,4.1,5.4,96,-2,0,0,7,984.9,6220,8,0,0
2/21/2017 0:00,-1.5,3.6,5.1,95,-2.1,0,0,7,984.8,50000,8,0,0
2/21/2017 2:00,-1.4,3.6,5.7,94,-2.3,0,0,7,985,50000,7,0,0
2/21/2017 4:00,-1.5,4.9,7.1,92,-2.6,0,0,7,985.7,50000,7,0,0
2/21/2017 6:00,-2.4,2.8,4.6,91,-3.7,0,0,7,986.9,49080,7,0,0
2/21/2017 8:00,-2.1,4.6,7.2,84,-4.4,0,0,7,988.2,45860,7,0,0
2/21/2017 10:00,-0.7,3.5,6,72,-5.2,0,0,6,989.3,47260,0,-1,0
2/21/2017 12:00,-0.2,5.8,10.1,51,-9.2,0,0,6,990.6,46950,1,0,0
2/21/2017 14:00,-1.1,3.7,7.2,48,-10.7,0,0,6,992.2,50000,0,0,0
2/21/2017 16:00,-2.8,2.8,4.5,57,-10.2,0,0,6,994.3,50000,0,0,0
2/21/2017 18:00,-4.7,3.4,4.8,73,-8.9,0,0,6,996.4,50000,0,0,0
2/21/2017 20:00,-5.5,2.6,4.7,75,-9.2,0,0,6,997.9,50000,0,0,0
2/21/2017 22:00,-7.4,2,3.1,82,-9.9,0,0,6,999.3,50000,0,0,0
2/22/2017 0:00,-8.6,1.8,2.5,87,-10.4,0,0,6,1000.1,50000,0,0,0
2/22/2017 2:00,-9.7,1.3,2,91,-10.9,0,0,6,1000.1,50000,0,0,0
2/22/2017 4:00,-10.2,2.8,3.6,88,-11.8,0,0,6,998.7,42390,0,0,0
2/22/2017 6:00,-3.3,5.2,8.9,78,-6.6,0,0,6,997.1,50000,7,0,0
2/22/2017 8:00,-2.9,7.2,11,74,-6.8,0,0,6,995.5,37570,5,0,0
2/22/2017 10:00,-2.8,6.8,9.9,75,-6.6,0,0,6,993.4,40990,7,0,0
2/22/2017 12:00,-2.6,7.9,11.9,68,-7.8,0,0,6,990.2,41120,7,0,0
2/22/2017 14:00,-2.7,8.9,13,65,-8.3,0,0,6,986,50000,7,0,0
2/22/2017 16:00,-4.6,11.5,16.4,97,-5.1,1.2,1.3,7,982,300,9,1,1
2/22/2017 18:00,-4.1,10,15.6,97,-4.5,2.3,1.6,12,978.9,550,7,5,2
2/22/2017 20:00,-2.7,8.1,14.1,97,-3,0.2,0,14,975.5,9990,8,2,1
2/22/2017 22:00,-1.3,7.3,14.7,98,-1.5,0.1,0,14,973.8,37320,8,0,0
2/23/2017 0:00,-0.3,6.9,11.4,99,-0.4,0.8,2.2,13,972.2,730,8,-1,0
2/23/2017 2:00,0.3,6.4,10.7,100,0.3,0.6,0.3,15,971.1,3320,8,2,1
2/23/2017 4:00,0.6,6.3,11.4,100,0.6,0.5,0.4,15,970.7,4720,8,0,0
2/23/2017 6:00,0.8,5.5,10.7,100,0.7,0.4,0.2,15,970.9,7230,8,0,0
2/23/2017 8:00,0.8,4.2,6.7,100,0.8,0.1,0,15,971.8,40450,5,0,0
2/23/2017 10:00,0.2,5.2,9.6,81,-2.7,0,0,14,973.9,50000,8,-1,0
2/23/2017 12:00,-0.2,5.4,8.1,73,-4.5,0,0,14,975.5,50000,7,0,0
2/23/2017 14:00,-0.3,5.8,9.7,75,-4.1,0,0,14,976.5,50000,8,0,0
2/23/2017 16:00,-1.3,6.2,9.8,78,-4.7,0,0,14,977.7,18910,7,0,0
2/23/2017 18:00,-2.6,7.1,11.7,76,-6.2,0,0,14,978.9,50000,7,0,0
2/23/2017 20:00,-3.8,6.3,8.8,82,-6.4,0,0,14,980.7,50000,5,0,0
2/23/2017 22:00,-4.9,4.3,6.1,87,-6.7,0,0,13,981.7,50000,0,-1,0
2/24/2017 0:00,-6.1,4.6,6.8,87,-7.8,0,0,13,981.9,50000,1,0,0
2/24/2017 2:00,-4.7,2.4,4.4,80,-7.7,0,0,13,980.1,50000,8,0,0
2/24/2017 4:00,-4.9,5.9,9.3,80,-7.8,0,0,13,980.2,50000,1,0,0
2/24/2017 6:00,-6.2,5,7.1,85,-8.3,0,0,13,981.3,50000,1,0,0
2/24/2017 8:00,-4.9,5.4,8.7,75,-8.7,0,0,13,982.1,49410,1,0,0
2/24/2017 10:00,-4.2,6,9,68,-9.2,0,0,13,982.6,50000,7,0,0
2/24/2017 12:00,-4.6,5.6,8.3,75,-8.3,0,0,13,983.2,3200,7,0,0
2/24/2017 14:00,-4.8,5.8,10.1,61,-11.2,0,0,13,983.9,50000,1,0,0
2/24/2017 16:00,-6.2,6.2,8.8,72,-10.5,0,0,13,985.4,50000,7,0,0
2/24/2017 18:00,-6.6,5.3,8,79,-9.6,0,0,13,986.8,50000,7,0,0
2/24/2017 20:00,-6.8,5.4,8.5,79,-9.9,0,0,13,988,35790,7,0,0
2/24/2017 22:00,-7.8,4.6,7,80,-10.6,0,0,13,989.5,50000,1,0,0
2/25/2017 0:00,-8.9,4.8,7.8,82,-11.4,0,0,13,991.3,50000,1,0,0
2/25/2017 2:00,-9.6,4.2,5.8,83,-12,0,0,13,992.8,50000,0,0,0
2/25/2017 4:00,-9.4,4.2,5.5,83,-11.8,0,0,13,994.1,50000,7,0,0
2/25/2017 6:00,-8.4,3.4,6,82,-10.9,0,0,13,995.8,50000,8,0,0
2/25/2017 8:00,-7.7,4.6,7.6,79,-10.8,0,0,13,997.8,47940,7,0,0
2/25/2017 10:00,-5.2,3.9,5.6,72,-9.5,0,0,12,998.9,44000,7,-1,0
2/25/2017 12:00,-2.8,6.6,10.6,69,-7.8,0,0,12,999.4,41570,7,0,0
2/25/2017 14:00,-1.1,6,9.1,62,-7.5,0,0,12,999.7,50000,1,0,0
2/25/2017 16:00,-2.1,6.1,10,68,-7.2,0,0,12,1000.4,50000,0,0,0
2/25/2017 18:00,-3.2,6.1,9.4,75,-6.9,0,0,12,1001.3,50000,0,0,0
2/25/2017 20:00,-3.9,4.5,6.5,81,-6.6,0,0,12,1001.5,50000,1,0,0
2/25/2017 22:00,-4.6,4.8,7.7,86,-6.6,0,0,13,1001.5,49740,0,1,1
2/26/2017 0:00,-5,4.1,5.6,80,-7.9,0,0,12,1001.1,50000,7,-1,0
2/26/2017 2:00,-3.8,3.7,5.3,83,-6.2,0,0,13,1000,50000,8,1,1
2/26/2017 4:00,-2.2,2.2,3,80,-5.1,0,0,13,998.8,50000,8,0,0
2/26/2017 6:00,-1.3,2.3,4.3,94,-2.1,0.4,1.3,12,997.4,1660,7,-1,0
2/26/2017 8:00,-1.1,3.3,5.5,95,-1.9,0.6,0.5,14,996.5,2920,8,2,1
2/26/2017 10:00,-1.4,4.4,6.7,94,-2.1,0.3,0,14,995.5,3030,8,0,0
2/26/2017 12:00,-1.1,5.2,6.7,97,-1.5,0.2,0.7,14,994.9,6430,8,0,0
2/26/2017 14:00,-0.9,3.2,4.7,95,-1.6,0,0,15,994.9,13590,8,1,1
2/26/2017 16:00,-1.3,3.5,4.7,96,-1.8,0,0,15,994.9,3220,8,0,0
2/26/2017 18:00,-1.4,2.4,3.7,94,-2.3,0,0,15,996.1,7960,7,0,0
2/26/2017 20:00,-1.8,3.6,5.5,95,-2.5,0.1,0.2,14,997.1,6240,8,-1,0
2/26/2017 22:00,-2.1,3,4.8,93,-3.2,0,0,14,998.4,40880,7,0,0
2/27/2017 0:00,-2.9,2.5,4.3,93,-3.8,0,0,14,999.9,38040,7,0,0
2/27/2017 2:00,-3.8,1.5,2.3,93,-4.7,0,0,14,1001.4,32440,7,0,0
2/27/2017 4:00,-5.2,0.9,1.4,97,-5.7,0,0,14,1002.4,15100,7,0,0
2/27/2017 6:00,-4.6,1.1,2,96,-5.2,0,0,14,1003.8,13700,8,0,0
2/27/2017 8:00,-3.1,0.8,1.5,91,-4.4,0,0,14,1005.1,19760,8,0,0
2/27/2017 10:00,-2.4,3.3,4.5,92,-3.5,0,0,13,1005.7,14400,8,-1,0
2/27/2017 12:00,-1.9,3.2,5.5,89,-3.4,0,0,13,1006.4,32110,8,0,0
2/27/2017 14:00,-0.6,3.7,5.3,82,-3.2,0,0,13,1005.9,50000,7,0,0
2/27/2017 16:00,-1.1,4.1,6.6,87,-3,0,0,13,1005.6,43150,8,0,0
2/27/2017 18:00,-0.3,5.9,9.2,85,-2.5,0,0,14,1004.8,50000,8,1,1
2/27/2017 20:00,-0.1,5.4,7.8,88,-1.8,0,0,14,1004,50000,8,0,0
2/27/2017 22:00,0.1,3.9,5.8,95,-0.7,0.1,0,15,1003.4,45740,8,1,1
2/28/2017 0:00,0.5,4.3,8,97,0.1,0.2,0,15,1002.2,3150,8,0,0
2/28/2017 2:00,0.8,2.8,4.6,98,0.6,0.2,0,14,1001.2,1640,8,-1,0
2/28/2017 4:00,1.4,4.7,8.8,99,1.2,0.2,0,14,999.9,1380,8,0,0
2/28/2017 6:00,1.5,3.5,5.6,99,1.3,0,0,13,999.2,5030,8,-1,0
2/28/2017 8:00,2.3,2.8,5.4,98,2,0,0,13,998.2,7980,7,0,0
2/28/2017 10:00,3.8,5.8,8.5,87,1.8,0,0,12,996.7,13750,5,-1,0
2/28/2017 12:00,3.7,4.8,7.6,85,1.4,0,0,11,995.7,16890,7,-1,0
2/28/2017 14:00,2.8,3.8,4.8,88,1.1,0,0,11,994.5,17420,8,0,0
2/28/2017 16:00,2.1,3.4,4.2,92,0.9,0,0,11,994.2,19080,8,0,0
2/28/2017 18:00,1.9,3.5,4.6,95,1.2,0.6,0.8,10,993.8,8320,7,-1,0
2/28/2017 20:00,3,3.9,6.2,95,2.2,0.3,0.6,9,992.5,7930,8,-1,0
2/28/2017 22:00,2.7,4.8,8.1,97,2.2,2.1,1.9,9,991.5,5180,7,0,0
1.3.2017 0:00,1.3,8.3,12.8,97,0.9,1.7,0,9,992.4,6790,7,0,0
1.3.2017 2:00,1.5,6.4,10,96,1,0,0,9,994.1,25030,8,0,0
1.3.2017 4:00,1.5,6.8,9.9,96,0.9,0,0,9,994.5,30400,8,0,0
1.3.2017 6:00,1.3,6.4,11,96,0.7,0,0,9,995.7,18230,7,0,0
1.3.2017 8:00,1.8,5.3,9.2,96,1.2,0,0,8,996.9,19120,7,-1,0
1.3.2017 10:00,2.6,2.7,6.3,92,1.4,0,0,8,997,15090,7,0,0
1.3.2017 12:00,2.6,1.9,3.3,92,1.4,0,0,8,996,17580,7,0,0
1.3.2017 14:00,2.5,2,2.6,94,1.7,0.4,0.6,8,994.9,7860,7,0,0
1.3.2017 16:00,1.4,3.3,4.7,97,0.9,1.6,2,7,994.1,5500,7,-1,0
1.3.2017 18:00,0.3,2.1,2.9,98,0,0.9,1.1,7,993,810,7,0,0
1.3.2017 20:00,0.2,2.9,3.9,99,0,0.1,0,8,993.3,2210,7,1,1
1.3.2017 22:00,0.2,3.2,4.7,99,0.1,0.2,0.4,8,994.2,6810,7,0,0
2.3.2017 0:00,0.9,5,7.7,99,0.8,0,0,8,994.6,5880,7,0,0
2.3.2017 2:00,1.2,6.6,9.9,98,1,0.4,0,8,994.4,5870,7,0,0
2.3.2017 4:00,1.3,6.2,10.2,97,0.9,0,0,8,994.6,7560,7,0,0
2.3.2017 6:00,1.7,5.9,9,93,0.8,0,0,7,994.6,11790,7,-1,0
2.3.2017 8:00,1.7,7.2,11.5,95,1,0.1,0,7,995.1,8890,7,0,0
2.3.2017 10:00,2.1,6.8,10.3,94,1.3,0,0,7,995.6,11370,7,0,0
2.3.2017 12:00,2,6.5,10.1,94,1.1,0,0,7,996.1,13610,8,0,0
2.3.2017 14:00,2,6.8,10,92,0.9,0,0,7,996.3,19320,8,0,0
2.3.2017 16:00,1.7,5,7.2,91,0.5,0,0,7,996.8,24830,8,0,0
2.3.2017 18:00,1.5,4.2,6.5,93,0.5,0,0,7,997.7,21290,8,0,0
2.3.2017 20:00,1.3,5.7,9,94,0.3,0,0,6,998,20370,7,-1,0
2.3.2017 22:00,1.5,4,6.2,94,0.7,0,0,6,998,14930,7,0,0
3.3.2017 0:00,1.1,4.2,6.1,94,0.2,0,0,6,998,17390,8,0,0
3.3.2017 2:00,1.1,3.6,5.3,96,0.5,0,0,6,997.9,12410,8,0,0
3.3.2017 4:00,0.9,3.4,5.5,96,0.4,0,0,6,997.9,11320,7,0,0
3.3.2017 6:00,0.7,4.7,7.8,97,0.3,0,0,6,998.3,7450,7,0,0
3.3.2017 8:00,1.1,4.3,6.2,97,0.7,0,0,6,998.7,3790,8,0,0
3.3.2017 10:00,1.7,3.2,4.9,95,0.9,0,0,6,999,8310,8,0,0
3.3.2017 12:00,1.5,4.2,6.1,98,1.2,0,0,6,999,5860,7,0,0
3.3.2017 14:00,1.2,3.7,5.6,95,0.5,0,0,6,998.8,6340,8,0,0
3.3.2017 16:00,0.3,3,4.9,98,0,0.8,1,6,998.7,1660,7,0,0
3.3.2017 18:00,0.4,1.8,3.1,98,0.1,0.1,0,6,998.5,4530,7,0,0
3.3.2017 20:00,0.2,1.9,2.7,99,0.1,0,0,6,998.7,4500,7,0,0
3.3.2017 22:00,0.2,2.6,3.9,98,-0.1,0,0,6,999.6,7300,7,0,0
4.3.2017 0:00,-1.1,2.8,4.5,97,-1.5,0,0,6,1000.9,21100,1,0,0
4.3.2017 2:00,-1.1,3.2,4.8,95,-1.8,0,0,6,1002,41540,7,0,0
4.3.2017 4:00,-0.9,4,5.4,91,-2.2,0,0,6,1003.5,36420,8,0,0
4.3.2017 6:00,-1.2,3.1,4.9,90,-2.6,0,0,6,1004.5,41700,8,0,0
4.3.2017 8:00,-0.6,3.7,6,89,-2.1,0,0,6,1005.5,9880,8,0,0
4.3.2017 10:00,0.1,2.4,3.5,83,-2.4,0,0,6,1006.3,28180,7,0,0
4.3.2017 12:00,-0.3,2.6,4.6,83,-2.8,0,0,6,1007.4,10440,8,0,0
4.3.2017 14:00,-0.9,3.4,5.3,74,-4.9,0,0,6,1008.6,50000,8,0,0
4.3.2017 16:00,-2.2,3.9,6.1,73,-6.4,0,0,6,1010,50000,5,0,0
4.3.2017 18:00,-4,1.9,2.5,79,-7.1,0,0,6,1010.9,50000,0,0,0
4.3.2017 20:00,-4.6,2.8,5.1,82,-7.2,0,0,6,1012.3,50000,0,0,0
4.3.2017 22:00,-5.7,3.6,4.9,84,-8,0,0,6,1012.8,50000,0,0,0
5.3.2017 0:00,-6.7,2.9,4.2,86,-8.6,0,0,6,1013.4,50000,0,0,0
5.3.2017 2:00,-6.6,3.3,4.8,84,-8.8,0,0,6,1013.9,45140,0,0,0
5.3.2017 4:00,-7.2,2.5,4.1,84,-9.5,0,0,6,1014.8,50000,0,0,0
5.3.2017 6:00,-6.9,3.8,6.5,82,-9.5,0,0,6,1015.6,45410,1,0,0
5.3.2017 8:00,-4.6,4.3,7.5,73,-8.8,0,0,6,1015.9,43360,0,0,0
5.3.2017 10:00,-2.5,3.3,5.4,62,-8.7,0,0,6,1015.9,32770,0,0,0
5.3.2017 12:00,-1.3,3.8,6.3,56,-8.9,0,0,6,1015.5,38470,0,0,0
5.3.2017 14:00,-0.5,3.6,5.6,48,-10.3,0,0,6,1015.2,50000,0,0,0
5.3.2017 16:00,-1.6,3.7,6,52,-10.2,0,0,6,1015.8,50000,0,0,0
5.3.2017 18:00,-2.8,4.2,6,60,-9.6,0,0,6,1016.6,41600,0,0,0
5.3.2017 20:00,-4.2,3.6,6,67,-9.4,0,0,6,1017.2,44660,0,0,0
5.3.2017 22:00,-4.8,5.1,8.1,70,-9.5,0,0,6,1017.7,50000,0,0,0
6.3.2017 0:00,-5.7,5,8.4,78,-9,0,0,6,1018.3,50000,0,0,0
6.3.2017 2:00,-6.7,4.4,6.5,83,-9.2,0,0,7,1018.8,50000,0,1,1
6.3.2017 4:00,-7.5,4.9,7.8,86,-9.5,0,0,6,1020,45950,0,-1,0
6.3.2017 6:00,-7.7,4.8,7.3,85,-9.8,0,0,7,1021.2,26540,0,1,1
6.3.2017 8:00,-4.8,4.4,6.9,71,-9.2,0,0,6,1021.9,27130,0,-1,0
6.3.2017 10:00,-3,8.3,12.5,60,-9.6,0,0,6,1021.9,23890,0,0,0
6.3.2017 12:00,-1.4,7.8,12.5,52,-10,0,0,7,1021.7,32760,0,1,1
6.3.2017 14:00,-0.8,7.5,12.9,47,-10.6,0,0,6,1021.7,29760,0,-1,0
6.3.2017 16:00,-1.8,5.6,10.3,50,-10.8,0,0,6,1021.8,48790,0,0,0
6.3.2017 18:00,-2.9,6.6,10.5,54,-10.9,0,0,6,1022.1,50000,0,0,0
6.3.2017 20:00,-3.8,8,12.7,61,-10.3,0,0,6,1022.3,48310,0,0,0
6.3.2017 22:00,-4.5,7.3,13.6,68,-9.6,0,0,6,1022.1,33350,0,0,0
7.3.2017 0:00,-5.3,7.6,11.7,73,-9.4,0,0,6,1021.4,50000,0,0,0
7.3.2017 2:00,-5,8.1,12.5,72,-9.2,0,0,6,1020.6,50000,7,0,0
7.3.2017 4:00,-4.3,7.7,14.3,68,-9.4,0,0,6,1020.3,48900,7,0,0
7.3.2017 6:00,-3.6,8.2,15,64,-9.5,0,0,6,1019.6,31580,7,0,0
7.3.2017 8:00,-2.8,10.5,18,60,-9.6,0,0,6,1019.5,30250,7,0,0
7.3.2017 10:00,-2.3,10.4,18,64,-8.2,0,0,6,1019.4,22180,7,0,0
7.3.2017 12:00,-2.4,10.7,17.4,70,-7.2,0,0,6,1019,17030,8,0,0
7.3.2017 14:00,-2,9.4,19.5,74,-6.1,0,0,6,1018.1,12040,8,0,0
7.3.2017 16:00,-1.4,10.8,16.7,70,-6.2,0,0,6,1017.6,41730,8,0,0
7.3.2017 18:00,-1.8,9.8,16.6,82,-4.6,0.1,0.2,6,1017.2,3090,7,0,0
7.3.2017 20:00,-0.7,10.3,15.6,73,-5,0,0,6,1015.7,24300,8,0,0
7.3.2017 22:00,-1.7,8.3,13.4,97,-2.1,1.3,1,6,1014.7,1850,7,0,0
8.3.2017 0:00,-1.1,6.9,11.1,98,-1.3,0.7,1.4,7,1014.1,1320,8,1,1
8.3.2017 2:00,-0.5,6.7,10.2,99,-0.6,0.8,0.5,9,1013.5,2010,8,2,1
8.3.2017 4:00,-0.3,6.1,10.9,99,-0.4,0.2,0,10,1014.1,7370,8,1,1
8.3.2017 6:00,0.3,6.7,10.4,99,0.1,0,0,10,1015.2,35910,8,0,0
8.3.2017 8:00,0.7,6.6,12.8,97,0.3,0,0,10,1016.1,47860,8,0,0
8.3.2017 10:00,0.7,8.3,12.7,93,-0.4,0,0,10,1016.6,38930,8,0,0
8.3.2017 12:00,1.3,6.6,12.7,88,-0.4,0,0,10,1017.4,34720,8,0,0
8.3.2017 14:00,0.8,8,14.3,85,-1.4,0,0,10,1018.1,26740,8,0,0
8.3.2017 16:00,0.4,8.6,13.4,81,-2.5,0,0,9,1018.4,25710,7,-1,0
8.3.2017 18:00,0.3,8.6,13.8,70,-4.6,0,0,9,1018.9,48580,8,0,0
8.3.2017 20:00,0,5.8,9.3,83,-2.6,0,0,9,1019,17010,8,0,0
8.3.2017 22:00,-0.2,6.6,10.7,82,-3,0,0,9,1019.1,50000,7,0,0
9.3.2017 0:00,-0.1,6.5,11.6,78,-3.5,0,0,9,1019.1,29810,8,0,0
9.3.2017 2:00,0,5.5,10.1,86,-2,0,0,9,1019.1,36760,8,0,0
9.3.2017 4:00,0.2,3.9,7.3,90,-1.2,0.1,0,10,1018.6,26490,8,1,1
9.3.2017 6:00,0.2,5.2,7.4,86,-1.8,0,0,9,1018.7,22210,5,-1,0
9.3.2017 8:00,1,4.2,7.4,85,-1.2,0,0,9,1018.5,17210,8,0,0
9.3.2017 10:00,1.5,4.3,8.1,81,-1.4,0,0,9,1017.7,18740,8,0,0
9.3.2017 12:00,2.6,2.5,4.7,76,-1.2,0,0,9,1017.5,21100,7,0,0
9.3.2017 14:00,2.4,4.3,7.7,78,-1,0,0,8,1016.8,14960,8,-1,0
9.3.2017 16:00,1.1,5,7.8,93,0.1,0.6,0.9,8,1016.3,5710,7,0,0
9.3.2017 18:00,1.8,4.3,7.6,82,-1,0,0,8,1015.9,17830,8,0,0
9.3.2017 20:00,1.6,3.6,5.7,80,-1.5,0,0,8,1015.3,33070,8,0,0
9.3.2017 22:00,1.2,3.1,4.2,81,-1.8,0,0,8,1014.8,35570,8,0,0
10.3.2017 0:00,1,1.9,3,83,-1.7,0,0,8,1014.4,34690,8,0,0
10.3.2017 2:00,0.3,2,2.8,87,-1.7,0,0,8,1013.7,24940,7,0,0
10.3.2017 4:00,-0.6,1.4,1.8,92,-1.7,0,0,8,1013.1,16040,3,0,0
10.3.2017 6:00,-0.5,1.7,2.2,94,-1.4,0,0,8,1013.4,11370,8,0,0
10.3.2017 8:00,2.2,2,3.3,79,-1,0,0,8,1014,18690,7,0,0
10.3.2017 10:00,4.2,1.4,2.3,71,-0.7,0,0,8,1014.2,19690,7,0,0
10.3.2017 12:00,3.8,2.9,4.5,78,0.4,0,0,7,1014.3,12640,5,-1,0
10.3.2017 14:00,2.4,3.5,4.6,86,0.3,0,0,7,1014.6,10190,8,0,0
10.3.2017 16:00,1.8,3.8,5,93,0.7,0,0,7,1014.8,7380,8,0,0
10.3.2017 18:00,0.9,2.8,3.9,97,0.5,0,0,7,1015.6,2500,7,0,0
10.3.2017 20:00,0.8,2.5,3.8,98,0.6,0,0,7,1016.1,2600,7,0,0
10.3.2017 22:00,1.1,3.7,5.6,98,0.9,0.1,0,7,1016.5,7190,8,0,0
11.3.2017 0:00,0.9,3.4,4.7,99,0.7,0,0,7,1017,2050,7,0,0
11.3.2017 2:00,0.9,2.3,3.3,99,0.8,0,0,7,1017.5,2850,8,0,0
11.3.2017 4:00,0.8,2.2,3,99,0.7,0.1,0,7,1018.3,7450,8,0,0
11.3.2017 6:00,1.1,1.7,3.3,99,1,0,0,7,1019.3,16160,7,0,0
11.3.2017 8:00,2.5,2.7,4.3,80,-0.7,0,0,6,1020.5,49860,0,-1,0
11.3.2017 10:00,4.2,2.9,4.4,61,-2.7,0,0,6,1021.5,49580,0,0,0
11.3.2017 12:00,5.3,2.9,4.1,53,-3.6,0,0,6,1021.9,48410,0,0,0
11.3.2017 14:00,6,1.3,2.8,49,-3.9,0,0,6,1022.1,50000,0,0,0
11.3.2017 16:00,3.8,2.6,4,61,-3.1,0,0,6,1023,50000,0,0,0
11.3.2017 18:00,1.4,3.3,4,73,-3,0,0,6,1024.2,50000,0,0,0
11.3.2017 20:00,0.2,3.3,4.1,78,-3.1,0,0,6,1024.9,50000,0,0,0
11.3.2017 22:00,-0.9,3.4,4.7,86,-2.9,0,0,6,1025.2,49270,0,0,0
12.3.2017 0:00,-1.4,2.6,3.3,92,-2.5,0,0,6,1025.5,44200,0,0,0
12.3.2017 2:00,-2,1.9,2.3,95,-2.7,0,0,6,1025.8,31870,0,0,0
12.3.2017 4:00,-2.7,2.7,3.6,97,-3.1,0,0,6,1025.9,23880,0,0,0
12.3.2017 6:00,-1.8,3.2,5.4,97,-2.2,0,0,6,1026.1,40500,0,0,0
12.3.2017 8:00,-1.4,4.7,6.6,98,-1.6,0,0,6,1026.6,1200,7,0,0
12.3.2017 10:00,0,4.5,6.4,97,-0.4,0,0,6,1026.7,41110,7,0,0
12.3.2017 12:00,1.9,5,7.3,80,-1.1,0,0,6,1025.5,49820,0,0,0
12.3.2017 14:00,-0.3,6.6,9.5,92,-1.4,0,0,6,1025.2,50000,5,0,0
12.3.2017 16:00,-1.1,5.8,8.7,95,-1.7,0,0,6,1024.7,50000,8,0,0
12.3.2017 18:00,-1.2,5.1,8.3,96,-1.8,0,0,6,1024.8,24960,7,0,0
12.3.2017 20:00,-0.9,4.5,7.1,96,-1.4,0,0,6,1024.8,37660,8,0,0
12.3.2017 22:00,-0.4,5.6,8.1,95,-1.1,0,0,6,1024.5,50000,8,0,0
3/13/2017 0:00,-0.3,6.3,8.5,97,-0.7,0,0,6,1024.3,23970,8,0,0
3/13/2017 2:00,0,6,9,97,-0.4,0,0,6,1024.1,23980,8,0,0
3/13/2017 4:00,0.2,4.7,8,97,-0.2,0,0,6,1024.3,18950,8,0,0
3/13/2017 6:00,0.3,4.9,7.4,97,0,0,0,6,1024.6,16600,8,0,0
3/13/2017 8:00,0.8,4.7,8.1,95,0.2,0,0,6,1024.9,19770,8,0,0
3/13/2017 10:00,1.3,5.8,8.2,93,0.3,0,0,6,1025,19720,8,0,0
3/13/2017 12:00,1.4,5.7,8.1,92,0.3,0,0,6,1025,22170,8,0,0
3/13/2017 14:00,0.9,6.8,9,94,0,0,0,6,1024.6,23990,8,0,0
3/13/2017 16:00,0.9,7,10,95,0.1,0,0,5,1024.4,23340,8,-1,0
3/13/2017 18:00,0.6,6.4,10,95,-0.1,0,0,5,1024.2,30560,8,0,0
3/13/2017 20:00,0.5,5.2,7.4,94,-0.3,0,0,5,1024.1,38750,8,0,0
3/13/2017 22:00,0,6.5,9.1,90,-1.3,0,0,5,1024.1,50000,8,0,0
