timestamp,zoneId,date,airTemperature,windSpeed,gustSpeed,windDirection,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,presentWeather
1481263200000,Helsinki-Kaisaniemi,2016-12-09 08:00:00,1.8,4.3,6.9,308.0,92.0,0.7,0.0,0.0,0.0,997.2,NaN,7.0,NaN,
1481270400000,Helsinki-Kaisaniemi,2016-12-09 10:00:00,2.0,3.3,6.7,291.0,92.0,0.8,0.0,0.0,0.0,997.3,NaN,7.0,NaN,
1481277600000,Helsinki-Kaisaniemi,2016-12-09 12:00:00,2.4,3.9,6.8,293.0,92.0,1.2,0.0,0.0,0.0,997.4,NaN,7.0,NaN,
1481284800000,Helsinki-Kaisaniemi,2016-12-09 14:00:00,2.5,3.5,6.0,308.0,90.0,1.0,0.0,0.0,0.0,998.6,NaN,7.0,NaN,
1481292000000,Helsinki-Kaisaniemi,2016-12-09 16:00:00,1.5,4.4,7.5,340.0,91.0,0.2,0.0,0.0,0.0,1000.0,NaN,3.0,NaN,
1481299200000,Helsinki-Kaisaniemi,2016-12-09 18:00:00,0.6,3.5,5.7,352.0,86.0,-1.5,0.0,0.0,0.0,1002.2,NaN,7.0,NaN,
1481306400000,Helsinki-Kaisaniemi,2016-12-09 20:00:00,-0.6,5.4,10.7,356.0,75.0,-4.5,0.0,0.0,0.0,1004.3,NaN,0.0,NaN,
1481313600000,Helsinki-Kaisaniemi,2016-12-09 22:00:00,-1.8,4.1,6.5,325.0,77.0,-5.4,0.0,0.0,0.0,1005.6,NaN,0.0,NaN,
1481320800000,Helsinki-Kaisaniemi,2016-12-10 00:00:00,-2.4,4.3,7.2,320.0,76.0,-6.1,0.0,0.0,0.0,1006.5,NaN,0.0,NaN,
1481328000000,Helsinki-Kaisaniemi,2016-12-10 02:00:00,-3.1,4.7,7.8,321.0,74.0,-7.0,0.0,0.0,0.0,1006.9,NaN,0.0,NaN,
1481335200000,Helsinki-Kaisaniemi,2016-12-10 04:00:00,-3.9,5.1,8.5,338.0,77.0,-7.4,0.0,0.0,0.0,1006.5,NaN,0.0,NaN,
1481342400000,Helsinki-Kaisaniemi,2016-12-10 06:00:00,-4.9,5.3,7.3,331.0,81.0,-7.6,0.0,0.0,0.0,1007.1,NaN,0.0,NaN,
1481349600000,Helsinki-Kaisaniemi,2016-12-10 08:00:00,-5.2,4.4,6.8,331.0,83.0,-7.6,0.0,0.0,0.0,1008.0,NaN,0.0,NaN,
1481356800000,Helsinki-Kaisaniemi,2016-12-10 10:00:00,-4.5,4.2,6.5,333.0,79.0,-7.6,0.0,0.0,0.0,1008.0,NaN,0.0,NaN,
1481364000000,Helsinki-Kaisaniemi,2016-12-10 12:00:00,-4.4,4.8,8.0,335.0,77.0,-7.8,0.0,0.0,0.0,1008.3,NaN,0.0,NaN,
1481371200000,Helsinki-Kaisaniemi,2016-12-10 14:00:00,-5.0,5.0,7.1,334.0,78.0,-8.3,0.0,0.0,0.0,1008.8,NaN,0.0,NaN,
1481378400000,Helsinki-Kaisaniemi,2016-12-10 16:00:00,-5.7,4.6,6.8,338.0,81.0,-8.5,0.0,0.0,0.0,1008.9,NaN,0.0,NaN,
1481385600000,Helsinki-Kaisaniemi,2016-12-10 18:00:00,-6.4,4.0,5.7,335.0,86.0,-8.4,0.0,0.0,0.0,1009.2,NaN,0.0,NaN,
1481392800000,Helsinki-Kaisaniemi,2016-12-10 20:00:00,-7.0,3.5,5.4,335.0,89.0,-8.6,0.0,0.0,0.0,1009.4,NaN,0.0,NaN,
1481400000000,Helsinki-Kaisaniemi,2016-12-10 22:00:00,-6.8,4.6,6.2,332.0,89.0,-8.3,0.0,0.0,0.0,1009.6,NaN,0.0,NaN,
1481407200000,Helsinki-Kaisaniemi,2016-12-11 00:00:00,-6.9,2.6,3.7,307.0,89.0,-8.4,0.0,0.0,0.0,1009.8,NaN,5.0,NaN,
1481414400000,Helsinki-Kaisaniemi,2016-12-11 02:00:00,-7.6,3.3,4.5,327.0,92.0,-8.8,0.0,0.0,0.0,1009.7,NaN,3.0,NaN,
1481421600000,Helsinki-Kaisaniemi,2016-12-11 04:00:00,-8.1,3.0,4.3,326.0,92.0,-9.2,0.0,0.0,0.0,1009.0,NaN,5.0,NaN,
1481428800000,Helsinki-Kaisaniemi,2016-12-11 06:00:00,-8.3,2.3,2.9,315.0,91.0,-9.5,0.0,0.0,0.0,1009.0,NaN,1.0,NaN,
1481436000000,Helsinki-Kaisaniemi,2016-12-11 08:00:00,-8.8,3.0,5.2,10.0,91.0,-10.0,0.0,0.0,0.0,1009.3,NaN,0.0,NaN,
1481443200000,Helsinki-Kaisaniemi,2016-12-11 10:00:00,-8.1,2.3,3.1,344.0,90.0,-9.5,0.0,0.0,0.0,1009.3,NaN,0.0,NaN,
1481450400000,Helsinki-Kaisaniemi,2016-12-11 12:00:00,-8.3,4.1,6.2,349.0,91.0,-9.4,0.0,0.0,0.0,1009.3,NaN,7.0,NaN,
1481457600000,Helsinki-Kaisaniemi,2016-12-11 14:00:00,-7.1,3.6,6.2,359.0,90.0,-8.5,0.0,0.0,0.0,1009.3,NaN,8.0,NaN,
1481464800000,Helsinki-Kaisaniemi,2016-12-11 16:00:00,-7.0,4.3,6.8,4.0,88.0,-8.6,0.0,0.0,0.0,1010.0,NaN,8.0,NaN,
1481472000000,Helsinki-Kaisaniemi,2016-12-11 18:00:00,-7.0,4.2,6.8,10.0,88.0,-8.7,0.0,0.0,0.0,1011.1,NaN,8.0,NaN,
1481479200000,Helsinki-Kaisaniemi,2016-12-11 20:00:00,-6.8,3.2,5.7,17.0,89.0,-8.3,0.0,0.0,0.0,1012.3,NaN,7.0,NaN,
1481486400000,Helsinki-Kaisaniemi,2016-12-11 22:00:00,-6.8,4.6,7.4,2.0,88.0,-8.4,0.0,0.0,0.0,1013.2,NaN,7.0,NaN,
1481493600000,Helsinki-Kaisaniemi,2016-12-12 00:00:00,-8.0,3.9,6.4,359.0,88.0,-9.6,0.0,0.0,0.0,1014.2,NaN,0.0,NaN,
1481500800000,Helsinki-Kaisaniemi,2016-12-12 02:00:00,-8.3,3.9,5.8,350.0,88.0,-9.8,0.0,0.0,0.0,1015.0,NaN,0.0,NaN,
1481508000000,Helsinki-Kaisaniemi,2016-12-12 04:00:00,-8.7,3.6,5.2,338.0,89.0,-10.1,0.0,0.0,0.0,1015.6,NaN,0.0,NaN,
1481515200000,Helsinki-Kaisaniemi,2016-12-12 06:00:00,-9.2,1.8,2.4,307.0,90.0,-10.5,0.0,0.0,0.0,1015.9,NaN,0.0,NaN,
1481522400000,Helsinki-Kaisaniemi,2016-12-12 08:00:00,-7.2,3.9,5.5,285.0,83.0,-9.5,0.0,0.0,0.0,1015.5,NaN,7.0,NaN,
1481529600000,Helsinki-Kaisaniemi,2016-12-12 10:00:00,-5.8,5.5,8.1,301.0,80.0,-8.6,0.0,0.0,0.0,1014.5,NaN,7.0,NaN,
1481536800000,Helsinki-Kaisaniemi,2016-12-12 12:00:00,-4.0,4.8,7.6,320.0,83.0,-6.5,0.0,0.0,0.0,1014.1,NaN,1.0,NaN,
1481544000000,Helsinki-Kaisaniemi,2016-12-12 14:00:00,-3.7,5.2,8.1,323.0,87.0,-5.5,0.0,0.0,0.0,1014.2,NaN,7.0,NaN,
1481551200000,Helsinki-Kaisaniemi,2016-12-12 16:00:00,-3.0,5.1,7.7,325.0,89.0,-4.5,0.0,0.0,0.0,1014.3,NaN,7.0,NaN,
1481558400000,Helsinki-Kaisaniemi,2016-12-12 18:00:00,-1.9,4.6,7.1,311.0,88.0,-3.6,0.0,0.0,0.0,1014.7,NaN,7.0,NaN,
1481565600000,Helsinki-Kaisaniemi,2016-12-12 20:00:00,-1.7,3.1,5.5,296.0,88.0,-3.4,0.0,0.0,0.0,1015.0,NaN,8.0,NaN,
1481572800000,Helsinki-Kaisaniemi,2016-12-12 22:00:00,-1.6,3.5,6.2,301.0,85.0,-3.8,0.0,0.0,0.0,1015.4,NaN,8.0,NaN,
1481580000000,Helsinki-Kaisaniemi,2016-12-13 00:00:00,-1.7,3.8,5.2,301.0,86.0,-3.7,0.0,0.0,0.0,1015.5,NaN,8.0,NaN,
1481587200000,Helsinki-Kaisaniemi,2016-12-13 02:00:00,-2.2,2.2,3.4,323.0,83.0,-4.8,0.0,0.0,0.0,1015.6,NaN,7.0,NaN,
1481594400000,Helsinki-Kaisaniemi,2016-12-13 04:00:00,-2.0,2.1,3.2,299.0,82.0,-4.7,0.0,0.0,0.0,1015.5,NaN,8.0,NaN,
1481601600000,Helsinki-Kaisaniemi,2016-12-13 06:00:00,-2.1,2.9,4.3,316.0,81.0,-4.9,0.0,0.0,0.0,1015.7,NaN,8.0,NaN,
1481608800000,Helsinki-Kaisaniemi,2016-12-13 08:00:00,-2.0,2.8,4.2,296.0,81.0,-4.8,0.0,0.0,0.0,1015.6,NaN,8.0,NaN,
1481616000000,Helsinki-Kaisaniemi,2016-12-13 10:00:00,-1.6,1.9,4.0,264.0,78.0,-4.9,0.0,0.0,0.0,1014.7,NaN,5.0,NaN,
1481623200000,Helsinki-Kaisaniemi,2016-12-13 12:00:00,-1.4,2.2,4.6,295.0,78.0,-4.7,0.0,0.0,0.0,1013.7,NaN,8.0,NaN,
1481630400000,Helsinki-Kaisaniemi,2016-12-13 14:00:00,-0.5,2.5,6.9,244.0,78.0,-3.9,0.0,0.0,0.0,1011.8,NaN,7.0,NaN,
1481637600000,Helsinki-Kaisaniemi,2016-12-13 16:00:00,-0.1,2.4,4.8,258.0,75.0,-3.9,0.0,0.0,0.0,1010.1,NaN,7.0,NaN,
1481644800000,Helsinki-Kaisaniemi,2016-12-13 18:00:00,0.9,2.5,7.4,231.0,79.0,-2.4,0.0,0.0,0.0,1008.1,NaN,7.0,NaN,
1481652000000,Helsinki-Kaisaniemi,2016-12-13 20:00:00,0.7,2.5,6.6,212.0,85.0,-1.4,0.0,0.0,0.0,1007.4,NaN,8.0,NaN,
1481659200000,Helsinki-Kaisaniemi,2016-12-13 22:00:00,1.1,2.1,4.1,207.0,91.0,-0.3,0.0,0.0,0.0,1007.0,NaN,8.0,NaN,
1481666400000,Helsinki-Kaisaniemi,2016-12-14 00:00:00,1.1,1.6,3.4,208.0,95.0,0.3,0.3,0.2,0.0,1007.1,NaN,8.0,NaN,
1481673600000,Helsinki-Kaisaniemi,2016-12-14 02:00:00,1.0,1.7,3.0,303.0,96.0,0.5,0.1,0.0,0.0,1007.6,NaN,8.0,NaN,
1481680800000,Helsinki-Kaisaniemi,2016-12-14 04:00:00,0.0,3.9,6.3,12.0,96.0,-0.6,0.0,0.0,0.0,1009.0,NaN,7.0,NaN,
1481688000000,Helsinki-Kaisaniemi,2016-12-14 06:00:00,-0.5,3.7,7.1,18.0,91.0,-1.8,0.0,0.0,0.0,1011.1,NaN,7.0,NaN,
1481695200000,Helsinki-Kaisaniemi,2016-12-14 08:00:00,-0.8,2.6,6.3,31.0,88.0,-2.5,0.0,0.0,0.0,1013.5,NaN,7.0,NaN,
1481702400000,Helsinki-Kaisaniemi,2016-12-14 10:00:00,-0.9,4.0,7.1,10.0,85.0,-3.1,0.0,0.0,0.0,1015.7,NaN,7.0,NaN,
1481709600000,Helsinki-Kaisaniemi,2016-12-14 12:00:00,-1.3,3.8,7.6,19.0,84.0,-3.7,0.0,0.0,0.0,1018.1,NaN,7.0,NaN,
1481716800000,Helsinki-Kaisaniemi,2016-12-14 14:00:00,-1.8,3.7,5.7,50.0,85.0,-4.0,0.0,0.0,0.0,1020.3,NaN,7.0,NaN,
1481724000000,Helsinki-Kaisaniemi,2016-12-14 16:00:00,-2.5,3.2,6.1,11.0,85.0,-4.6,0.0,0.0,0.0,1022.4,NaN,7.0,NaN,
1481731200000,Helsinki-Kaisaniemi,2016-12-14 18:00:00,-2.9,3.0,4.1,347.0,81.0,-5.6,0.0,0.0,0.0,1023.8,NaN,7.0,NaN,
1481738400000,Helsinki-Kaisaniemi,2016-12-14 20:00:00,-3.0,2.1,3.2,319.0,81.0,-5.8,0.0,0.0,0.0,1024.4,NaN,7.0,NaN,
1481745600000,Helsinki-Kaisaniemi,2016-12-14 22:00:00,-2.8,1.9,3.2,280.0,83.0,-5.3,0.0,0.0,0.0,1025.5,NaN,7.0,NaN,
1481752800000,Helsinki-Kaisaniemi,2016-12-15 00:00:00,-2.7,2.8,4.7,288.0,90.0,-4.2,0.0,0.0,0.0,1025.6,NaN,7.0,NaN,
1481760000000,Helsinki-Kaisaniemi,2016-12-15 02:00:00,-2.3,3.4,5.2,296.0,91.0,-3.6,0.0,0.0,0.0,1025.9,NaN,7.0,NaN,
1481767200000,Helsinki-Kaisaniemi,2016-12-15 04:00:00,-2.3,3.3,4.8,282.0,93.0,-3.2,0.0,0.0,0.0,1025.5,NaN,7.0,NaN,
1481774400000,Helsinki-Kaisaniemi,2016-12-15 06:00:00,-1.7,3.9,6.1,280.0,95.0,-2.4,0.0,0.0,0.0,1025.4,NaN,7.0,NaN,
1481781600000,Helsinki-Kaisaniemi,2016-12-15 08:00:00,-0.2,4.8,7.4,279.0,92.0,-1.4,0.0,0.0,0.0,1026.3,NaN,7.0,NaN,
1481788800000,Helsinki-Kaisaniemi,2016-12-15 10:00:00,0.2,3.6,6.5,278.0,94.0,-0.6,0.0,0.0,0.0,1025.3,NaN,8.0,NaN,
1481796000000,Helsinki-Kaisaniemi,2016-12-15 12:00:00,2.3,3.4,6.5,243.0,89.0,0.7,0.0,0.0,0.0,1024.2,NaN,8.0,NaN,
1481803200000,Helsinki-Kaisaniemi,2016-12-15 14:00:00,2.8,4.8,10.5,255.0,89.0,1.1,0.0,0.0,0.0,1022.7,NaN,7.0,NaN,
1481810400000,Helsinki-Kaisaniemi,2016-12-15 16:00:00,1.9,4.4,6.9,279.0,88.0,0.1,0.0,0.0,0.0,1021.2,NaN,1.0,NaN,
1481817600000,Helsinki-Kaisaniemi,2016-12-15 18:00:00,0.4,3.8,5.6,280.0,87.0,-1.5,0.0,0.0,0.0,1020.9,NaN,3.0,NaN,
1481824800000,Helsinki-Kaisaniemi,2016-12-15 20:00:00,-0.5,5.2,7.3,333.0,87.0,-2.3,0.0,0.0,0.0,1021.3,NaN,8.0,NaN,
1481832000000,Helsinki-Kaisaniemi,2016-12-15 22:00:00,-0.9,3.6,5.5,345.0,86.0,-2.9,0.0,0.0,0.0,1022.1,NaN,8.0,NaN,
1481839200000,Helsinki-Kaisaniemi,2016-12-16 00:00:00,-1.4,2.6,4.3,336.0,89.0,-3.0,0.0,0.0,0.0,1022.6,NaN,8.0,NaN,
1481846400000,Helsinki-Kaisaniemi,2016-12-16 02:00:00,-1.9,2.5,4.4,301.0,91.0,-3.2,0.0,0.0,0.0,1023.2,NaN,7.0,NaN,
1481853600000,Helsinki-Kaisaniemi,2016-12-16 04:00:00,-2.1,2.3,4.0,293.0,91.0,-3.3,0.0,0.0,0.0,1023.4,NaN,8.0,NaN,
1481860800000,Helsinki-Kaisaniemi,2016-12-16 06:00:00,-1.1,2.7,4.4,307.0,90.0,-2.5,0.0,0.0,0.0,1023.5,NaN,7.0,NaN,
1481868000000,Helsinki-Kaisaniemi,2016-12-16 08:00:00,-1.9,2.4,3.4,325.0,94.0,-2.7,0.0,0.0,0.0,1023.7,NaN,0.0,NaN,
1481875200000,Helsinki-Kaisaniemi,2016-12-16 10:00:00,0.1,3.1,4.6,297.0,91.0,-1.2,0.0,0.0,0.0,1023.6,NaN,0.0,NaN,
1481882400000,Helsinki-Kaisaniemi,2016-12-16 12:00:00,0.1,2.6,4.0,312.0,89.0,-1.5,0.0,0.0,0.0,1024.5,NaN,0.0,NaN,
1481889600000,Helsinki-Kaisaniemi,2016-12-16 14:00:00,-1.2,3.2,5.0,332.0,94.0,-2.0,0.0,0.0,0.0,1025.3,NaN,0.0,NaN,
1481896800000,Helsinki-Kaisaniemi,2016-12-16 16:00:00,-1.1,2.9,4.5,350.0,95.0,-1.8,0.0,0.0,0.0,1026.1,NaN,8.0,NaN,
1481904000000,Helsinki-Kaisaniemi,2016-12-16 18:00:00,-1.5,2.2,3.2,334.0,97.0,-1.9,0.0,0.0,0.0,1026.5,NaN,7.0,NaN,
1481911200000,Helsinki-Kaisaniemi,2016-12-16 20:00:00,-2.0,2.4,3.6,315.0,98.0,-2.3,0.0,0.0,0.0,1026.9,NaN,7.0,NaN,
1481918400000,Helsinki-Kaisaniemi,2016-12-16 22:00:00,-3.0,2.2,3.1,310.0,97.0,-3.4,0.0,0.0,0.0,1027.2,NaN,0.0,NaN,
1481925600000,Helsinki-Kaisaniemi,2016-12-17 00:00:00,-2.4,2.1,3.2,272.0,94.0,-3.2,0.0,0.0,0.0,1027.1,NaN,7.0,NaN,
1481932800000,Helsinki-Kaisaniemi,2016-12-17 02:00:00,-3.0,2.3,3.1,306.0,93.0,-4.0,0.0,0.0,0.0,1026.6,NaN,0.0,NaN,
1481940000000,Helsinki-Kaisaniemi,2016-12-17 04:00:00,-3.5,3.0,4.5,301.0,94.0,-4.2,0.0,0.0,0.0,1026.3,NaN,0.0,NaN,
1481947200000,Helsinki-Kaisaniemi,2016-12-17 06:00:00,-3.4,1.8,3.0,282.0,96.0,-4.0,0.0,0.0,0.0,1026.4,NaN,8.0,NaN,
1481954400000,Helsinki-Kaisaniemi,2016-12-17 08:00:00,-3.2,2.9,4.7,283.0,98.0,-3.6,0.0,0.0,0.0,1026.4,NaN,8.0,NaN,
1481961600000,Helsinki-Kaisaniemi,2016-12-17 10:00:00,-2.2,2.8,4.7,286.0,98.0,-2.4,0.0,0.0,0.0,1025.8,NaN,8.0,NaN,
1481968800000,Helsinki-Kaisaniemi,2016-12-17 12:00:00,0.1,3.5,6.6,266.0,99.0,-0.1,0.0,0.0,0.0,1024.5,NaN,8.0,NaN,
1481976000000,Helsinki-Kaisaniemi,2016-12-17 14:00:00,1.1,3.0,6.0,273.0,99.0,1.0,0.0,0.0,0.0,1023.6,NaN,8.0,NaN,
1481983200000,Helsinki-Kaisaniemi,2016-12-17 16:00:00,0.6,6.0,12.2,258.0,93.0,-0.4,0.0,0.0,0.0,1022.8,NaN,8.0,NaN,
1481990400000,Helsinki-Kaisaniemi,2016-12-17 18:00:00,0.4,5.6,9.6,284.0,92.0,-0.8,0.0,0.0,0.0,1022.4,NaN,8.0,NaN,
1481997600000,Helsinki-Kaisaniemi,2016-12-17 20:00:00,0.4,2.6,4.0,283.0,97.0,0.0,0.2,0.2,0.0,1021.3,NaN,8.0,NaN,
1482004800000,Helsinki-Kaisaniemi,2016-12-17 22:00:00,0.3,2.0,3.0,282.0,97.0,0.0,0.1,0.0,0.0,1020.9,NaN,7.0,NaN,
1482012000000,Helsinki-Kaisaniemi,2016-12-18 00:00:00,-0.1,1.3,2.6,294.0,96.0,-0.6,0.1,0.0,0.0,1020.2,NaN,8.0,NaN,
1482019200000,Helsinki-Kaisaniemi,2016-12-18 02:00:00,0.2,2.9,4.0,281.0,94.0,-0.6,0.0,0.0,0.0,1020.1,NaN,8.0,NaN,
1482026400000,Helsinki-Kaisaniemi,2016-12-18 04:00:00,0.2,3.0,4.3,302.0,95.0,-0.5,0.0,0.0,0.0,1020.2,NaN,8.0,NaN,
1482033600000,Helsinki-Kaisaniemi,2016-12-18 06:00:00,0.2,3.4,6.1,307.0,95.0,-0.6,0.0,0.0,0.0,1019.8,NaN,8.0,NaN,
1482040800000,Helsinki-Kaisaniemi,2016-12-18 08:00:00,0.2,4.0,5.4,322.0,97.0,-0.2,0.0,0.0,0.0,1021.2,NaN,8.0,NaN,
1482048000000,Helsinki-Kaisaniemi,2016-12-18 10:00:00,0.7,2.9,4.2,311.0,96.0,0.2,0.0,0.0,0.0,1021.6,NaN,8.0,NaN,
1482055200000,Helsinki-Kaisaniemi,2016-12-18 12:00:00,0.7,4.1,5.8,319.0,96.0,0.0,0.0,0.0,0.0,1021.6,NaN,8.0,NaN,
1482062400000,Helsinki-Kaisaniemi,2016-12-18 14:00:00,0.5,3.2,4.8,310.0,97.0,0.0,0.0,0.0,0.0,1021.5,NaN,8.0,NaN,
1482069600000,Helsinki-Kaisaniemi,2016-12-18 16:00:00,0.3,3.7,6.3,313.0,97.0,-0.2,0.0,0.0,0.0,1021.7,NaN,8.0,NaN,
1482076800000,Helsinki-Kaisaniemi,2016-12-18 18:00:00,0.2,4.2,5.9,310.0,95.0,-0.5,0.0,0.0,0.0,1021.5,NaN,7.0,NaN,
1482084000000,Helsinki-Kaisaniemi,2016-12-18 20:00:00,0.5,3.6,5.4,312.0,94.0,-0.3,0.0,0.0,0.0,1021.4,NaN,7.0,NaN,
1482091200000,Helsinki-Kaisaniemi,2016-12-18 22:00:00,0.8,3.4,5.2,298.0,95.0,0.0,0.0,0.0,0.0,1020.9,NaN,7.0,NaN,
1482098400000,Helsinki-Kaisaniemi,2016-12-19 00:00:00,0.9,3.0,5.0,277.0,95.0,0.3,0.0,0.0,0.0,1020.1,NaN,7.0,NaN,
1482105600000,Helsinki-Kaisaniemi,2016-12-19 02:00:00,1.0,3.9,6.0,271.0,97.0,0.6,0.0,0.0,0.0,1018.8,NaN,8.0,NaN,
1482112800000,Helsinki-Kaisaniemi,2016-12-19 04:00:00,1.7,3.2,5.8,277.0,95.0,1.1,0.0,0.0,0.0,1018.1,NaN,7.0,NaN,
1482120000000,Helsinki-Kaisaniemi,2016-12-19 06:00:00,2.2,3.0,5.2,269.0,97.0,1.7,0.1,0.4,0.0,1017.0,NaN,7.0,NaN,
1482127200000,Helsinki-Kaisaniemi,2016-12-19 08:00:00,2.2,2.4,4.6,287.0,96.0,1.6,0.1,0.0,0.0,1017.2,NaN,7.0,NaN,
1482134400000,Helsinki-Kaisaniemi,2016-12-19 10:00:00,2.2,2.4,4.1,279.0,96.0,1.7,0.0,0.0,0.0,1017.2,NaN,7.0,NaN,
1482141600000,Helsinki-Kaisaniemi,2016-12-19 12:00:00,2.4,1.9,3.2,275.0,96.0,1.8,0.0,0.0,0.0,1017.6,NaN,7.0,NaN,
1482148800000,Helsinki-Kaisaniemi,2016-12-19 14:00:00,2.0,2.4,3.7,286.0,98.0,1.7,0.0,0.0,0.0,1018.1,NaN,7.0,NaN,
1482156000000,Helsinki-Kaisaniemi,2016-12-19 16:00:00,2.0,1.7,2.9,344.0,98.0,1.7,0.0,0.0,0.0,1018.5,NaN,9.0,NaN,
1482163200000,Helsinki-Kaisaniemi,2016-12-19 18:00:00,1.5,2.2,2.8,347.0,98.0,1.3,0.0,0.0,0.0,1019.7,NaN,7.0,NaN,
1482170400000,Helsinki-Kaisaniemi,2016-12-19 20:00:00,1.2,0.9,1.3,359.0,99.0,1.0,0.0,0.0,0.0,1020.2,NaN,9.0,NaN,
1482177600000,Helsinki-Kaisaniemi,2016-12-19 22:00:00,0.9,0.6,1.6,314.0,99.0,0.7,0.0,0.0,0.0,1021.5,NaN,9.0,NaN,
1482184800000,Helsinki-Kaisaniemi,2016-12-20 00:00:00,0.8,1.5,3.7,280.0,99.0,0.7,0.0,0.0,0.0,1022.1,NaN,9.0,NaN,
1482192000000,Helsinki-Kaisaniemi,2016-12-20 02:00:00,1.0,1.9,4.4,250.0,100.0,0.9,0.0,0.0,0.0,1022.0,NaN,7.0,NaN,
1482199200000,Helsinki-Kaisaniemi,2016-12-20 04:00:00,1.3,2.3,4.7,244.0,100.0,1.3,0.0,0.0,0.0,1021.9,NaN,7.0,NaN,
1482206400000,Helsinki-Kaisaniemi,2016-12-20 06:00:00,2.4,3.8,8.6,242.0,100.0,2.4,0.0,0.0,0.0,1021.4,NaN,7.0,NaN,
1482213600000,Helsinki-Kaisaniemi,2016-12-20 08:00:00,2.7,4.8,8.6,250.0,NaN,NaN,0.1,0.0,0.0,1021.4,NaN,7.0,NaN,
1482220800000,Helsinki-Kaisaniemi,2016-12-20 10:00:00,2.7,5.0,8.2,281.0,100.0,2.7,0.0,0.0,0.0,1022.2,NaN,7.0,NaN,
1482228000000,Helsinki-Kaisaniemi,2016-12-20 12:00:00,3.3,2.8,5.3,269.0,100.0,3.3,0.0,0.0,0.0,1022.2,NaN,8.0,NaN,
1482235200000,Helsinki-Kaisaniemi,2016-12-20 14:00:00,3.5,2.9,5.8,276.0,99.0,3.4,0.0,0.0,0.0,1022.5,NaN,8.0,NaN,
1482242400000,Helsinki-Kaisaniemi,2016-12-20 16:00:00,3.4,3.3,5.3,279.0,98.0,3.0,0.0,0.0,0.0,1022.7,NaN,7.0,NaN,
1482249600000,Helsinki-Kaisaniemi,2016-12-20 18:00:00,3.2,4.5,6.6,281.0,96.0,2.5,0.0,0.0,0.0,1022.9,NaN,8.0,NaN,
1482256800000,Helsinki-Kaisaniemi,2016-12-20 20:00:00,3.1,3.9,6.0,269.0,96.0,2.6,0.0,0.0,0.0,1023.7,NaN,8.0,NaN,
1482264000000,Helsinki-Kaisaniemi,2016-12-20 22:00:00,3.4,3.3,5.5,264.0,97.0,3.0,0.0,0.0,0.0,1023.7,NaN,8.0,NaN,
1482271200000,Helsinki-Kaisaniemi,2016-12-21 00:00:00,3.6,4.5,8.0,253.0,96.0,3.0,0.0,0.0,0.0,1023.2,NaN,8.0,NaN,
1482278400000,Helsinki-Kaisaniemi,2016-12-21 02:00:00,3.1,4.5,8.3,261.0,92.0,1.9,0.0,0.0,0.0,1023.4,NaN,8.0,NaN,
1482285600000,Helsinki-Kaisaniemi,2016-12-21 04:00:00,2.9,5.0,9.9,265.0,91.0,1.6,0.0,0.0,0.0,1023.4,NaN,8.0,NaN,
1482292800000,Helsinki-Kaisaniemi,2016-12-21 06:00:00,2.8,5.3,9.5,262.0,90.0,1.4,0.0,0.0,0.0,1023.0,NaN,8.0,NaN,
1482300000000,Helsinki-Kaisaniemi,2016-12-21 08:00:00,2.9,5.8,10.9,257.0,92.0,1.7,0.0,0.0,0.0,1022.6,NaN,8.0,NaN,
1482307200000,Helsinki-Kaisaniemi,2016-12-21 10:00:00,3.3,5.4,11.0,244.0,90.0,1.8,0.0,0.0,0.0,1021.6,NaN,8.0,NaN,
1482314400000,Helsinki-Kaisaniemi,2016-12-21 12:00:00,3.4,5.6,12.7,239.0,88.0,1.7,0.0,0.0,0.0,1020.1,NaN,8.0,NaN,
1482321600000,Helsinki-Kaisaniemi,2016-12-21 14:00:00,3.1,3.3,7.0,227.0,90.0,1.7,0.0,0.0,0.0,1019.1,NaN,7.0,NaN,
1482328800000,Helsinki-Kaisaniemi,2016-12-21 16:00:00,3.8,3.7,8.5,224.0,93.0,2.8,0.0,0.0,0.0,1017.0,NaN,7.0,NaN,
1482336000000,Helsinki-Kaisaniemi,2016-12-21 18:00:00,3.8,3.8,11.0,225.0,87.0,1.9,0.0,0.0,0.0,1016.0,NaN,7.0,NaN,
1482343200000,Helsinki-Kaisaniemi,2016-12-21 20:00:00,3.6,5.9,13.1,237.0,90.0,2.1,0.0,0.0,0.0,1015.0,NaN,7.0,NaN,
1482350400000,Helsinki-Kaisaniemi,2016-12-21 22:00:00,3.9,5.1,9.0,258.0,83.0,1.3,0.0,0.0,0.0,1015.0,NaN,8.0,NaN,
1482357600000,Helsinki-Kaisaniemi,2016-12-22 00:00:00,3.5,4.3,7.9,264.0,83.0,0.8,0.0,0.0,0.0,1015.8,NaN,8.0,NaN,
1482364800000,Helsinki-Kaisaniemi,2016-12-22 02:00:00,3.6,5.8,11.3,246.0,89.0,1.9,0.0,0.0,0.0,1016.2,NaN,8.0,NaN,
1482372000000,Helsinki-Kaisaniemi,2016-12-22 04:00:00,3.6,4.8,9.4,247.0,93.0,2.6,0.0,0.0,0.0,1016.0,NaN,8.0,NaN,
1482379200000,Helsinki-Kaisaniemi,2016-12-22 06:00:00,4.3,4.8,8.2,260.0,89.0,2.6,0.0,0.0,0.0,1015.8,NaN,7.0,NaN,
